,EEM,EFA,IYR,LQD,SHY,TLT,VTI
2003-11-03,2.112852128964325,0.20677707420671618,0.3854342890692558,0.3053376155405372,0.5376350517096701,0.05298435734461786,0.12379524757774896
2003-12-01,0.6600929035949474,0.4044048300937506,1.5472571083667064,0.05937377695359931,0.4477572013391999,0.11635876261934426,0.09393201615693503
2004-01-02,1.4712619436774683,0.5126528696366665,0.4761483087666963,0.32850865230057286,0.4599477416821754,0.0033623243161433644,0.16514400055356238
2004-02-02,0.846748188441339,0.8573621749192674,0.8638052318852033,0.29418357929796485,0.2264560185788374,0.20999937454613948,0.011146830342513328
2004-03-01,0.4154081863739215,0.6523687013041065,0.5937577869994918,0.21597649425474955,0.016429703285340366,0.5840887265415186,0.4469095028989873
2004-04-01,0.39032708915012954,0.1695192290883574,1.3272090920576176,0.3321554198258423,0.2847291414649734,0.08291164400058441,0.34287135533490515
2004-05-03,0.434341010784105,0.9774958601527979,0.0658532776366364,0.5369402349055526,0.38493553005073905,0.031753868991841135,0.10436080415835855
2004-06-01,0.08389194905893312,0.6237992809637085,0.17190876086551637,0.1298942742417943,0.5826043470018171,0.08844060427856089,0.6173215613996821
2004-07-01,0.022059953846972517,0.0934921512675631,0.48822586227163145,0.05303748208292918,0.7887766954375901,0.112951622541781,0.6012829025418255
2004-08-02,0.028256171499160904,0.01590536850823687,0.08843645152998435,0.34114587990576717,0.7681044932077895,0.4444495990389666,0.12525437744867537
2004-09-01,0.025937596237277566,0.11254444467919723,0.6305187549239675,0.077841226746791,0.6971921558030737,0.544652927851013,0.02115695600345945
2004-10-01,0.2167742357372387,0.046728905041487,0.03745778213126865,0.4565687186057569,0.4582447599954326,0.6750425556063196,0.08658854859993027
2004-11-01,0.8022747006186397,0.09254467070515672,0.4143181050928928,0.4408226753366976,0.0739325047516501,0.5379152085946777,0.34965291060989123
2004-12-01,1.5087873699686833,0.012857282709253291,0.48937027170542574,0.2765521647682461,0.3261320874424174,0.36408851283831845,0.14246109527217038
2005-01-03,1.7519766053094652,0.23759126556202334,0.29527049718128967,0.35977301206188406,0.04158520940352075,0.4045153654571187,0.26712595502213204
2005-02-01,2.094640738809862,0.012715746776501856,0.20616936199530916,0.36649946819184803,0.21656730031591354,0.4547317990563549,0.040435424778157085
2005-03-01,1.4766083239096703,0.4203244531929937,0.2649196745176916,0.15775504615509564,0.311531832450797,0.49414404410152646,0.019178546249044276
2005-04-01,0.6865425988515729,1.0913737941354529,0.19375514541556432,0.24522146524454314,0.36893506874913556,0.14045092044446816,0.07693092485108088
2005-05-02,0.8611038589744374,0.3182890954399262,0.05014090645700856,0.1278024013058584,0.25636988009688505,0.7098250350566309,0.3247541865937248
2005-06-01,0.010459920511121396,0.11610922785585147,0.19946978529301432,0.311434265262514,0.2541315542712223,0.8717873324769548,0.218141974374468
2005-07-01,0.12064906523506169,0.11102447395076169,0.20965899198453414,0.5484130757846988,0.15948513625727356,0.8398436963074417,0.033978772779291004
2005-08-01,0.5895005794877833,0.07984432608713161,0.6292797367157906,0.2916989998991108,0.48554451411712685,0.08560349682111776,0.34374344618096253
2005-09-01,0.19807759268224887,0.10575065725233507,0.46523470871713096,0.19405659805427902,0.1662784607836548,0.6641649832241592,0.44628767297848454
2005-10-03,1.1232634271815696,0.22212884957602966,0.4937450445900394,0.1936266542439527,0.3259955961932116,0.3187671223168388,0.10324197009328841
2005-11-01,0.8643337900378845,0.49683786980285716,0.1883967908908047,0.0196127237029857,0.609548265222073,0.188495371162402,0.21618482942612685
2005-12-01,0.7414337064282096,0.6939419860289341,0.1973732125899312,0.09529255257968446,0.6188141635126858,0.01115339793065435,0.18457061631388355
2006-01-03,0.6105000340651385,0.6402766870280263,0.11343832417713155,0.09380527398345628,0.47560217340143635,0.16110976328268556,0.3319767952836014
2006-02-01,0.4986621478163066,0.7769385830600297,0.036374508652338634,0.09093572255171642,0.45982138007637,0.424805274114297,0.04631193162418537
2006-03-01,0.6026601246395601,0.4522346124423437,0.2977430898192956,0.022767749301418665,0.752389773678894,0.09483255087314571,0.13987838840381983
2006-04-03,0.06655458005749425,0.7320352283011633,0.3864182636488726,0.2664063319627376,0.4680817818151147,0.11515690053557451,0.13976389749355964
2006-05-01,0.5056815980417431,0.4580146681915115,0.3259097207343318,0.046865954831574304,0.7037148115836038,0.041285901005763785,0.2498002502420813
2006-06-01,0.37121977728178324,0.6004074047822479,0.1706298023638694,0.07629839929695909,0.7844578349990197,0.04086206831523489,0.15639161067723795
2006-07-03,0.23286805360643062,0.5553803348055045,0.24691145553657887,0.0963574083680659,0.8534065154765728,0.05884130519910871,0.05525808454472623
2006-08-01,0.12102775163995191,0.5911967454534186,0.27200416211853234,0.27911825605055146,0.7468188157745217,0.038251699095744086,1.4123788018391052e-06
2006-09-01,0.0028627883140929663,0.6151639197453295,0.15591044776613594,0.08615319064057607,0.921547427776725,0.1322053393492393,0.03722782953892704
2006-10-02,0.011979102336179867,0.4989747342005023,0.33422251230762606,0.4576312382799249,0.1478678183090233,0.5420874853553121,0.04805872563445086
2006-11-01,0.15637849637294837,0.16531136948191433,0.289455183081746,0.44947378336991645,9.95302468305553e-05,0.6806728460879845,0.35924811209208446
2006-12-01,0.17481493163417713,0.12263105389627285,0.39826767315886225,0.22253374779273877,0.11977263832291048,0.9099739620492219,0.1490574653726761
2007-01-03,0.40384952404650004,0.18204429654216922,0.3744882474654098,0.47447126003110307,0.0926732568560597,0.3402465829674605,0.33784357808801113
2007-02-01,0.16877045036451507,0.3768112490864933,0.4068704550280931,0.21911073814397056,0.16423845211665627,0.009676088868150686,0.7941915015327377
2007-03-01,0.2562772717265356,0.341477517646734,0.3817412364323193,0.24847527714440015,0.08311547601975323,0.4040063845271652,0.44494280742861425
2007-04-02,0.48345482555844843,0.4619763591755037,0.07968297834772171,0.4375456531804338,0.43719785084593926,0.0740667724740361,0.18144867512414775
2007-05-01,0.5231684552969723,0.4329726179520954,0.005687435775258407,0.10587861916921187,0.8376289967780817,0.006100572845871343,0.22648208375159137
2007-06-01,0.2624371938148652,0.6080065302525111,0.04926123964726711,0.12855342387798058,0.6337731632417157,0.12193632881542799,0.254267992537753
2007-07-02,0.48044036907865023,0.3360109379837814,0.044095174788434034,0.19216151108711077,0.8051267455076322,0.049409984236324415,0.18118738843072626
2007-08-01,0.5975126068442776,0.15516063627432314,0.005534077588901169,0.003181792104478476,0.7110760263656121,0.41200476344228065,0.25749386994709417
2007-09-04,0.5559410598290497,0.08088528149091383,0.044558616843144765,0.03724349692589757,0.8018207554644255,0.3156111823202493,0.2665771460078981
2007-10-01,0.48912189543021917,0.1003188291218003,0.04223997323765687,0.03149596300124653,1.1339480375757385,0.047632425577458705,0.17028289515429046
2007-11-01,0.5605094129065945,0.006020682918866901,0.16005412433587302,0.32211218779792516,0.5337436198155054,0.5252014161723849,0.019234612672278
2007-12-03,0.49306415043842267,0.139778279797779,0.08512932502068317,0.1133099791531401,0.7501840863098663,0.4678072309596694,0.023535486569768047
2008-01-02,0.43141276658905064,0.18261467725269667,0.01114066991546182,0.2126896163698664,0.7780584144529531,0.35857066094137496,0.04743713451367365
2008-02-01,0.4699305201232167,0.048283797441000136,0.03315058237480685,0.18347051519111143,0.8728672409736169,0.361888183315072,0.024699000845404533
2008-03-03,0.3218472549632975,0.003463505277018677,0.03278257662125887,0.27352105299082347,0.7878539032019105,0.44887887415591293,0.06755352001520143
2008-04-01,0.09782491079979519,0.071835420693754,0.028349360669405785,0.39201686959263415,0.8570021054788,0.37568094175948763,0.009035077563835335
2008-05-01,0.13073826016399687,0.017930420694206122,0.04506851161501285,0.34869296496431845,1.1123028916456743,0.1467407905400034,0.011308459332521616
2008-06-02,0.15227147464523735,0.0696726536140681,0.10580224280142088,0.14893618336178757,1.13126367454816,0.1505734877171941,0.10393722471520946
2008-07-01,0.10410327937729799,0.03260978363266265,0.06876863052169992,0.07882916088580515,1.0645070457538528,0.3861217588601143,0.08700700120550367
2008-08-01,0.048496045935879195,0.20198975440956446,0.006312352221595571,0.04506120687924222,1.0837881348712783,0.344726114822822,0.08325001275936933
2008-09-02,0.04571568356803342,0.05880910725877859,0.17695637192731326,0.09381404313543419,1.0848352989995351,0.28238669934304444,0.09207608697714482
2008-10-01,0.11095227942057596,0.027553192579579607,0.35232858914557424,0.13830620866719112,0.8554225267149168,0.43358579727771207,0.009343714725527145
2008-11-03,0.03523801071842153,0.10164907951370869,0.21077199907024313,0.11638792903878536,0.787406412162109,0.5482492622248308,0.05194815101819677
2008-12-01,0.04933860002025178,0.17214827615905692,0.08228203075532553,0.11941460006507132,1.0056589251144368,0.3424344521524963,0.027000049604994504
2009-01-02,0.10979743892710389,0.15089885698631447,0.03701893712165844,0.06226920187038651,0.9943104904323816,0.3763804068087144,0.11918745074403454
2009-02-02,0.14752122282538765,0.03487766086439914,0.034734424002653336,0.12306557697545678,0.9299166782586601,0.3604175256075696,0.24627365666112347
2009-03-02,0.043959869516155305,0.05072004027958469,0.1688017102254431,0.28927972328687723,1.0447252982434339,0.179678821657071,0.026241958547088516
2009-04-01,0.008095764366239615,0.0020851673536491965,0.25668397571510326,0.33875927450107046,0.9339390110140064,0.25507565543866123,0.023832541460651613
2009-05-01,0.0274784150157892,0.07455982731989702,0.18050488446875754,0.423248889026789,1.0248508056315178,0.05489686886130191,0.055732016079363525
2009-06-01,0.0030712744862744193,0.05786473951269748,0.20432458234395645,0.4438221970985486,0.9980733443878922,0.08014452625179723,0.044263433795071326
2009-07-01,0.08566046621597738,0.08581621999948555,0.1139235666451866,0.2843919006787417,0.9776296214676187,0.15347598786003303,0.201483629187307
2009-08-03,0.09224788618057,0.18864705255299224,0.12218330696832892,0.29910199226318496,1.0238341540555895,0.11271156400487352,0.05623358213729339
2009-09-01,0.4533616624426016,0.048943509748502874,0.04669874508224986,0.3094640443302382,0.9519999208309698,0.1534178882519927,0.04316124770953286
2009-10-01,0.36448372192902584,0.0067403222986604835,0.12044948777844434,0.41849647118397626,0.8032698818949626,0.10176407157490683,0.28142615482622746
2009-11-02,0.003128196870368236,0.4771141478012288,0.017040985666348166,0.4835023598028578,0.7215566804797504,0.030119531428362125,0.3189803958962836
2009-12-01,0.03452757244027239,0.4028394052824333,0.20908592982689236,0.6054623488568323,0.568581605921461,0.18305764104630554,0.04688774084689694
2010-01-04,0.03469995879560452,0.015985046785235848,0.40749086737427825,0.2755579737911904,0.7415826598893474,0.1322194580410269,0.551436741670129
2010-02-01,0.12170798276088017,0.04916017880810703,0.4304917937746226,0.31120110894207054,0.7494207987341693,0.05200418629715765,0.4852704690787141
2010-03-01,0.42445657266294745,0.027876961874071727,0.41072475320656254,0.4907445114522355,0.7566147850213496,5.566493519698508e-05,0.07669391970995115
2010-04-01,0.2658370294807945,0.07829142389161171,0.33632248530831793,0.2344953676290254,0.7523656269588965,0.07868964044371768,0.47238653806553654
2010-05-03,0.0874705955995746,0.11206374692257454,0.6172821896172657,0.580769881930457,0.12583273902873104,0.43542679693746006,0.27978531477199153
2010-06-01,0.007919360096961767,0.054656522809178404,0.4279586245642841,0.055113364016936686,0.5787195355590556,0.4472815111025154,0.6129022048499692
2010-07-01,0.016609291181788544,0.054831931827048465,0.21932399143113668,0.29171071715962255,0.8556313265781884,0.34505377116614433,0.038076103427746796
2010-08-02,0.14687907800422775,0.15688034270479667,0.5513438387036085,0.23060673003732707,0.3770604487700542,0.581457765573931,0.09466188436094906
2010-09-01,0.6815271375767137,0.051642141392314475,0.06968558691397891,0.40687282958778065,0.1614729326839758,0.6354732733552326,0.13536525023553098
2010-10-01,0.18776131199520452,0.08306847218584593,0.3023737746609251,0.26818838262590844,0.2975746329557706,0.5364277767956773,0.4842465051445608
2010-11-01,0.15431318658014068,0.02607585446391186,0.49069499319467424,0.5161098946881484,0.05493569824659223,0.6217744001480286,0.25813903681291406
2010-12-01,0.32373492044433716,0.4407226369044296,0.1635708909591074,0.5679784755569216,0.22012168351379544,0.4011706965856574,0.037776665386884165
2011-01-03,0.038476789945102854,0.005828295240178219,0.1782251637174667,0.5141561713031585,0.4519057231287311,0.03266368383641685,0.8275302588294399
2011-02-01,0.19857368444307313,0.07866913890784108,0.19493790213719997,0.39128201143095914,0.5133774564271483,0.018838696474125404,0.735453081368936
2011-03-01,0.28137930546105344,0.32227094569166276,0.32527745091380195,0.2113332484261878,0.6616848925391711,0.004969497974750876,0.46789099312740046
2011-04-01,0.2383830610238396,0.052923164407851525,0.4355382082576855,0.46667118033159266,0.3834486273440129,0.006857638630414345,0.6402881073676335
2011-05-02,0.17580140444661108,0.11482675073490521,0.08260077994772354,0.5238802596360087,0.2614789458272998,0.06085669750646716,0.9138667929011302
2011-06-01,0.09488338874184346,0.12310089885851716,0.5691293005240352,0.426074467870904,0.3038412484599571,0.043292499112766086,0.7180735588558907
2011-07-01,0.12886011744043732,0.00939785937244042,0.7339272688596511,0.26011305448029626,0.25302165017970835,0.32638770296877845,0.5807643659612733
2011-08-01,0.21336074660179116,0.35702072080860187,0.12246539393101677,0.5927522993473369,0.1596324246244031,0.5586167858924196,0.02436713020663376
2011-09-01,0.3545053973803693,0.025765660716228378,0.07844868942820254,0.5161954851949795,0.4647801951193206,0.484921991428231,0.00087576380085885
2011-10-03,0.00837007182851719,0.13298792549603916,3.644685272439268e-05,0.37223513063764757,0.8540436344270821,0.29691769910472077,0.17503349799130596
2011-11-01,0.028637958318655756,0.012786090012266322,0.11159970440469202,0.37714203748561587,0.8792651643631854,0.3366993421423374,0.03680748630044106
2011-12-01,0.16258730399803767,0.3311046501734312,0.035985525526293666,0.26414085279718813,0.6374053998286453,0.44256467592722365,0.11815895136148438
2012-01-03,0.1135014951601619,0.07505446785419961,0.13631192768587014,0.057728573818350025,0.6188449869638442,0.5506655456256141,0.41831132687230826
2012-02-01,0.13034194560426335,0.12842476021697927,0.03576537331438585,0.4084289420451594,0.3244250953207633,0.4390373764218657,0.4969092285973844
2012-03-01,0.055332377695550966,0.1287078946650394,0.06699713831222283,0.2864285019704785,0.34474337615833645,0.41708551738580335,0.7117909168681003
2012-04-02,0.17502033432940753,0.012082378639604336,0.36752092066466674,0.33264705738168554,0.38713712161365066,0.3184969432585668,0.5095367765368145
2012-05-01,0.047092821701131306,0.156127963682416,0.18213181534632666,0.0988930954349748,0.3757435560392505,0.3926106947546015,0.8652393766774517
2012-06-01,0.026455653133233274,0.1036469189007994,0.7443072879210688,0.6344769279814582,0.18476567556227888,0.10403736455641623,0.42168479568550155
2012-07-02,0.027608563222397593,0.3474534060623457,0.4286032501622091,0.11757934735774712,0.1827861096076124,0.4647681786173995,0.6662753925325323
2012-08-01,0.07104449622761076,0.20775115032161967,0.3206601170573548,0.49072753951219744,0.11083407253455782,0.4856422986338367,0.3069118134813366
2012-09-04,0.06610859682126036,0.08898006267849115,0.44548346925761306,0.24170820288473246,0.10074849744968885,0.4261520714744052,0.7817531333926357
2012-10-01,0.20674882255085927,0.0779144219907921,0.49037437492959013,0.37638224560803435,0.003015412828169822,0.4308471841647797,0.5836126715708269
2012-11-01,0.01413454428646416,0.28638064495165205,0.691557931780584,0.6007936542068585,0.019677028973870248,0.41012053573458096,0.061065990012716995
2012-12-03,0.127155446846787,1.1545664687196506,0.3693768192235253,0.45137808512838795,0.06763075358578198,0.2685550564295945,0.023776312325604485
2013-01-02,1.3006766976403588,0.26744996036304364,0.05740635129829542,0.3606130740422489,0.18888492089503509,0.19945575820133793,0.28678367461028076
2013-02-01,0.12907468449787027,1.2605259534283972,0.5708609763976843,0.0717916406097567,0.5951246915284667,0.02356877075993775,0.011939900610067649
2013-03-01,0.7848594307412905,0.6545120451976468,0.08015235184199164,0.3899514119297914,0.15271622262120124,0.10004692696361431,0.4110260244275886
2013-04-01,0.10945145346611462,0.6042246216533227,0.35601312306047683,0.08955807637717053,0.577676235088644,0.018372319966903788,0.6402590625854478
2013-05-01,0.19769976441976456,0.7790683524410601,0.41215066360306263,0.10500496981943935,0.024307592122196686,0.36135872398187147,0.5267724132985852
2013-06-03,0.28776434311801385,0.398954827320072,0.2789489702328762,0.005998560726956671,0.22220267851529532,0.2606225669287817,0.8726980521829029
2013-07-01,0.017891879285704983,0.3245408084311631,0.04219668545911694,0.0521536148430262,0.8474853386626465,0.15627669879180012,0.6091933832975899
2013-08-01,0.00962497121675254,0.1562578990081109,0.3082387691970776,0.3679660843131775,0.4775388563783575,0.08479129883824485,0.6236215365666983
2013-09-03,0.09494409522512778,0.4739707538493054,0.11007143899707258,0.20842523102625565,0.7566550478200997,0.04575232931055088,0.4458059088393175
2013-10-01,0.017238526324573906,0.7680289893519574,0.12911267487713576,0.02727160995716356,0.8828093428111481,0.0820037278513559,0.3036788401428896
2013-11-01,0.2008531405575949,0.7130597937907399,0.05973365584861692,0.020425346410406352,0.9901265932835075,0.012499010238052067,0.28595917715853114
2013-12-02,0.06107151505599702,0.5809853264494959,0.05975890176200791,0.008691770068425454,1.0494550883648088,0.004832721452704859,0.40730040606411616
2014-01-02,0.03456535204805034,0.23241331007101484,0.035571569631162744,0.08002980436521508,0.577583411711314,0.05011974627086342,0.989120969693095
2014-02-03,0.00878307225038269,0.22852177959136075,0.18370765519370233,0.47909288536463257,0.0009555314762084036,0.4599436721227282,0.5460355984677456
2014-03-03,0.12020309168230658,0.5433916258725551,0.17119590399621012,0.19290347924701282,0.19309715122007404,0.4123069322114669,0.5042419271741693
2014-04-01,0.0647824555397664,0.05235775342837804,0.3671011166748468,0.6124260442592834,0.18739921973341542,0.007047183711742182,0.6959416092467718
2014-05-01,0.337108653264021,0.2455439206155373,0.36060230969911944,0.029860716816351888,0.04528567015860215,0.647243542386081,0.5262848858434545
2014-06-02,0.020782203529095197,0.6648037345028728,0.4899201420265294,0.2177544927028309,0.03162348991339332,0.5122423396005776,0.2532644117513972
2014-07-01,0.03990962399158801,0.09270919548783198,0.6251865660214388,0.11888217181308487,0.05520970549161217,0.8996277027802975,0.20552300862547648
2014-08-01,1.115032008444232,0.3329008599733843,0.5831915990580263,0.024095455689051717,0.018061306556474106,0.35632694668396325,0.3444031599065708
2014-09-02,1.1985242622422678,0.054709468538985236,0.47536218841637373,0.14414231948339729,0.2649312791971565,0.4819880863898752,0.08270375131031285
2014-10-01,0.19452887868152435,0.139034985125788,0.04822041822990277,0.5166543544385852,0.04036778210477802,0.8109189210586355,0.11400324154300753
2014-11-03,0.29763552437428775,0.01094145512844916,0.6104444395691611,0.20348683486137023,0.09532568107746212,0.8398682156697229,0.03139619860647382
2014-12-01,0.1450735313544175,0.012530223938022673,0.2826723992620229,0.17630572991464105,0.15164338304648936,0.5294748750784537,0.6479527101409065
2015-01-02,0.16396821671220707,0.16317504443632508,0.15054289086570455,0.173312270975062,0.11983668886153201,0.6297919723343613,0.550586564684116
2015-02-02,0.10152685750753411,0.16367437319665717,0.39310251012371916,0.0018544911760071676,0.14484993833468482,0.5809980138021271,0.6277423284226678
2015-03-02,0.04172639502460772,0.05400407594726339,0.296801601199289,0.09115158860185896,0.0027803216403724357,0.5791614215746179,0.8083980971542198
2015-04-01,0.18359530109432604,0.11199350933309223,0.5473692676547787,0.06140352635327717,0.6349728320198054,0.5753271297743617,0.05942230779068113
2015-05-01,0.24993782006128196,0.8501330446286297,0.029639324521370167,0.22043942401510302,0.2977966844103181,0.47524966009082664,0.15230676870179322
2015-06-01,0.042067447083538254,0.8158080619024006,0.01928354364266748,0.1284618974185191,0.7050546179082388,0.11281656478976364,0.4241896840277127
2015-07-01,0.28741264449934273,1.0489077766864028,0.0019682158426300046,0.5857967819273554,0.49722525002721846,0.008252163121050165,0.022642754309490705
2015-08-03,0.21881777799660482,0.5820896231516443,0.05149438309996274,0.020249511090783247,1.038329081262419,0.001329139455901469,0.4339366791541011
2015-09-01,0.04061536237368375,0.09675154210199807,0.005779484609171305,0.12898370851638297,1.4794815511112953,0.20628609804299108,0.07065692954493243
2015-10-01,0.003764059598965591,0.14144591881277085,0.0838928885273905,0.011580360216720516,1.5892956319441351,0.17014508009837997,0.08124195752928433
2015-11-02,0.10438509950581645,0.0016238363656783034,0.21155355613185453,0.19966899056106566,1.4152519918982103,0.024657958524226104,0.14897496824590137
2015-12-01,0.016144201551670314,0.020972744510495554,0.16817933468208832,0.22331430866160348,1.0246354759006462,0.3095184596878389,0.160213293027281
2016-01-04,0.04010513892410677,0.02427489932608209,0.12721991013718625,0.4078913211481231,0.4659213514421477,0.5145688742329233,0.216418702438393
2016-02-01,0.04489307742331851,0.006999297614197367,0.24248971302809771,0.22216837472947507,1.171925328514567,0.29061040630875984,0.013631345351318847
2016-03-01,0.04430224315246767,0.179621816297199,0.3969353023443279,0.0947588127782687,0.510243895378846,0.4352060122313636,0.34657120098868344
2016-04-01,0.09168311240994295,0.011992738640417708,0.46720887653419263,0.6934042004201595,0.10637914973340798,0.4167716450022694,0.07534874385282786
2016-05-02,0.2924009077880919,0.017197940632203045,0.2821376199809453,0.21625176681181513,0.2883085461386934,0.6090687463286918,0.2775365782567307
2016-06-01,0.017047477970239252,0.025500179864580266,0.3114862765673305,0.6040542793023402,0.1295050313933386,0.47881913798547027,0.20394723610510052
2016-07-01,0.7036179585770549,0.017710754079792897,0.2986576088123303,0.32749853390188083,0.16440848838445915,0.5120842340167123,0.21604100841441806
2016-08-01,0.3127583977548122,0.0989913140894508,0.35822103601771393,0.17947538693406961,0.1887703288881432,0.4059660949244418,0.5361468302858858
2016-09-01,0.705916590020026,0.05315685404639988,0.3187950242723352,0.4220649558845387,0.0003562415089655259,0.37709519935869673,0.3789012688593523
2016-10-03,0.16964745376004634,0.25283830124299433,0.27805339676036445,0.49094117972432266,0.026088808596744027,0.33961936566608386,0.4427387263119786
2016-11-01,0.7098004393655801,0.13930467363044302,0.0656138427945989,0.5800089915305121,0.08553515714107132,0.315467581162508,0.3545577654177057
2016-12-01,0.8188470160656467,0.0073176159512427265,0.004496519576225998,0.13905618319037868,0.8981605229743123,0.0656944938363882,0.515783035333812
2017-01-03,0.129086779424148,0.9591035952805433,0.07815211056698443,0.04321575523543453,0.7786297957616233,0.04503783701452185,0.4049324884790435
2017-02-01,0.9163841744469039,0.13145585606818766,0.022854661337352197,0.009394727814536876,1.1202904234035929,0.007211333023750617,0.4261431689138625
2017-03-01,0.30386050710739987,0.6432765683975543,0.04905849088212479,0.005289810923369961,0.8717671468121934,0.008544033680862893,0.5163344087540144
2017-04-03,0.22370724851701998,0.8995346736321614,0.5421820540672595,0.017356790858499633,0.22319008069465945,0.05491148977152111,0.5015052454558256
2017-05-01,0.015907322148188956,1.0896396751351423,0.23015102169257967,0.17070447050828205,0.07515214561405004,0.015763208385818777,0.6598740271684613
2017-06-01,1.1217016778868205,0.9981983689339505,0.05789533601838959,0.3480243595998634,0.009692291652872718,0.2831516836742101,0.05318535012768261
2017-07-03,1.2949484664252437,0.9132552804270728,0.014344266501159388,0.01097551041853055,0.20986921275789433,0.11060479709410355,0.41476924705845547
2017-08-01,1.3591498127031765,1.1698029848849805,0.1642531965274502,0.3953280084622943,0.055527479977732046,0.005240386478688132,0.007204951977672939
2017-09-01,1.6036205565611683,0.8859088658658946,0.07543130239957611,0.03273712428422896,0.4258673108991464,0.21798981403904097,6.749386561231116e-06
2017-10-02,1.0427835771789191,1.1874470175683616,0.07194142601289091,0.05992684019900117,0.07793453074495633,0.3032719409141457,0.15854413135999204
2017-11-01,1.6235454675284022,0.8614448173623417,0.2586668748199536,0.1582893787871555,0.09553087885902042,0.1952627564522734,0.012900351587516736
2017-12-01,1.1035100030565015,0.35940838772039524,0.3721837244690735,0.08839348527098459,0.15439245698673065,0.04553705210286721,0.5384458200194548
2018-01-02,1.202134336713543,0.34790954652787337,0.14475060832911046,0.2128679214704659,0.009033649357357818,0.052268883872906756,0.6060055041121613
2018-02-01,0.5033727223739125,0.039494280470532016,0.24671532849588937,0.10877511479354643,0.1254596304082593,0.049770874284639076,0.9808757400705485
2018-03-01,0.07452154109754058,0.48350708683547544,0.12067753989128926,0.04661173341737696,0.6029226552735337,0.23428153538833138,0.5894306724687128
2018-04-02,0.8558891341357561,0.1486325363714998,0.0073751983164565766,0.07097306745528739,0.9998611562545404,0.29199448646365134,0.239824908953636
2018-05-01,0.030912543279606478,0.3478378288970453,0.02992836748984944,0.0352432034679193,1.4597109579568872,0.0024043706498437516,0.4088433628417528
2018-06-01,0.6297623015240368,0.04250853690685932,0.06503870547428361,0.0036601788762414982,1.468693365719007,0.029288731309689446,0.33526973144327804
2018-07-02,0.01148309172445314,0.4959446905728606,0.016466577593512204,0.0026858900810695324,1.2336322827226371,0.07261398021525907,0.4404423218200733
2018-08-01,0.004981024246696509,0.020036796265356295,0.5572669706845479,0.0018303608789324596,0.7759793814650262,0.34044029142829885,0.41362070424976016
2018-09-04,0.438730785618678,0.26687939751598144,0.8608418882071389,0.23945494676678966,0.001417042135575566,0.36119677870389777,0.25395700247251995
2018-10-01,0.15561177417691638,0.553978679365598,0.16114550061175908,0.1039963727291705,0.042154914235317774,0.2264305202858329,0.7632993497459055
2018-11-01,0.04211059630249226,0.11140467369131275,0.2897599395671377,0.023255328424856038,1.180508339640534,0.16649598790351028,0.3479835195858005
2018-12-03,0.047272927225532085,0.02198312328893137,0.33118199374682517,0.03416425436012701,1.6545248402306612,0.2369665639929491,0.01472815488104622
2019-01-02,0.0549926351787884,0.0008174675799362691,0.15330763965598615,0.2911365267429568,1.1645673086481134,0.4140319801743534,0.05182532910703175
2019-02-01,0.41687233642726135,0.09694183054302846,0.437962944776346,0.5595114311008779,0.30059119563244585,0.41086047968827605,0.029772775104188662
2019-03-01,1.1494463114382807,0.08028087694658634,0.11225312442910185,0.6562162267373176,0.6919936441628947,0.02715325298940678,0.02504996434541073
2019-04-01,0.029647485906780964,0.07282213735056361,0.36111117108856877,0.27803689450277597,0.7328872305764895,0.5557096044949993,0.04359264599491221
